cod_produto;nr_produto;aplicacao;cod_linha;desc_linha;cod_grupo;desc_grupo;cod_segmentacao;desc_segmentacao
53884;04380890006;RESERVATORIO DAGUA RADIADOR UP 1.0 2014/...TSI;372;ARREFECIMENTO;009.010;RESERVATORIO DAGUA RADIADOR;6;LINHA LEVE/ULTILITARIOS
44858;20103410001;FLANGE ENTRADA AGUA CABECOTE GOL/PARATI/SAVEIRO AP 94/..LOGUS/POINTER 94/96 SANTANA 96/06 ROSCA 10X9;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
46535;20103570009;FLANGE ENTRADA AGUA CABECOTE GOL/SAVEIRO/PARATI/VERONA/PAMPA MOTOR AP 1 SENSOR ROSCA 8MM;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
44857;20103400006;FLANGE ENTRADA AGUA CABECOTE MOTOR AP 8V 1.6/1.8/2.0 EFI 94/02 ( SEM ROSCA );372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
46534;20103560003;FLANGE ENTRADA AGUA CABECOTE MOTOR AP LINHA VW 2 SENSORES TODOS;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
49269;20104090001;FLANGE ENTRADA CABECOTE GOL/PARATI/SAVEIRO/SANTANA/POLO CLASSIC AP CFI/EFI 10MMX12MM PRA 2 SENSOR;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
46536;20103580004;FLANGE ENTRADA CABECOTE LINHA VW MOTOR AP 3 SENSORES TODOS;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
40836;20102820001;TAMPA BLOCO SAIDA AGUA PALIO/SIENA/STRADA/DOBLO 1.6/1.8 16V 2011/...CRONOS MOTOR E-TORQ;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
34243;20102470001;TAMPA VEDACAO CABECOTE ELIMINA AR QUENTE MOTOR AP TODOS;372;ARREFECIMENTO;378;TAMPA BLOCO DO MOTOR;6;LINHA LEVE/ULTILITARIOS
44968;04000910001;TAMPA OLEO MOTOR AMAROK 2.0 2011/...AUDI A3 2.0 2007/...AUDI A4 3.2 2008/...;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44750;04000850007;TAMPA OLEO MOTOR COROLLA 2002/2008 HILUX 05/15 2.5/2.7/3.0;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44751;04000860002;TAMPA OLEO MOTOR COROLLA 2009/...ETIOS 2012/...;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44749;04000840001;TAMPA OLEO MOTOR FIT 04/CITY 09/...CIVIC 2007/2011CRV 2007/2010 ACCORD 2008/2010;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44748;04000830006;TAMPA OLEO MOTOR HB20 1.0/1.6 2012/...TUCSON/IX35/I30/AZERA/ELANTRA;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44752;04000870008;TAMPA OLEO MOTOR NOVO PALIO 1.6 16V ETORQ 2013/...PALIO WEEKEND/PALIO ADVENTURE 1.8 16V ETORQ 2013/.;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
48217;04000960007;TAMPA OLEO MOTOR ONIX/PRISMA/COBALT/SPIN 12/...S-10 TRAILBLAZER 07/...CRUZE 1.4 16/...TRACKER 17/...;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44973;04000940006;TAMPA OLEO MOTOR SANDERO/LOGAN 1.0/1.6 2008/...;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
44974;04000950001;TAMPA OLEO MOTOR TR4 2003/...PAJERO/L-200 2007/...H100/HR/SONATA/ELANTRA/SANTA FE;372;ARREFECIMENTO;006.014;TAMPA OLEO MOTOR;6;LINHA LEVE/ULTILITARIOS
2312;04000170006;TAMPA BOMBA D`AGUA ESCORT/VERONA/PAMPA/ GOL/VOYAGE/PARATI/SAVEIRO CHT;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
22447;04000580001;TAMPA RADIADOR 10 LIBRAS MB 90/... 1214/1218/1318/1414/1418/1618/2018/ONIBUS;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2304;04000090002;TAMPA RADIADOR A/C/D-10/D-60/D-70/D-80 ATE 84  TOYOTA/MAXION/JEEP WILLYS/VALMET/CBT/PERKINS;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
33304;04000770003;TAMPA RADIADOR CAMINHOES CARGO VW/FORD (TAMPA SUPERIOR);372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
31328;04000720006;TAMPA RADIADOR COROLLA 93/... PAJERO SPORT / HILUX SW4;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
22680;04000590005;TAMPA RADIADOR F-1000/4000 ATE 92/F11.000 A 22.000 MODERNA 6 LIBRAS;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2301;04000060006;TAMPA RADIADOR F-1000/F-4000 ATE 92/F-11000 A F-22000;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2303;04000080007;TAMPA RADIADOR GOL/SAVEIRO CHT 90/96 DEL REY/CORCEL II/PAMPA 84/...CHT VERONA 1.6 CHEVETTE /OPALA;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
31329;04000730001;TAMPA RADIADOR L-200 SPORT 2003/...;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
31327;04000710001;TAMPA RADIADOR L-200 TRITON 3.2 2009/...BESTA/SPORTAGE/SORENTO/COROLLA 82/92;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
60262;04001270004;TAMPA RADIADOR NISSAN FRONTIER/XTERRA 2009/...;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2296;04000010009;TAMPA RADIADOR PASSAT/GOL/VOYAGE/PARATI/SAVEIRO 74/86;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2352;04010060009;TAMPA RADIADOR SCANIA MODELO 111;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2305;04000100008;TAMPA RADIADOR SELADO A/C/D-10/D-20/D-40 85/....F-1000/F-4000 93/98 GM CUSTON 11000 A140000 85/...CA;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2306;04000110003;TAMPA RADIADOR SELADO CHEVETTE APOS 85;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2351;04010050003;TAMPA RADIADOR SELADO CORCEL/DEL REY/PAMPA 69/91 SELADO;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2313;04000180001;TAMPA RADIADOR SELADO OPALA/CARAVAN 6CC 85/92;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2323;04000280006;TAMPA RADIADOR TOPIC/TOWNER/BESTA/SPORTAGE/CIVIC 88/93 HILUX 86/.../COROLLA 83/92/NISSAN/MITS;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2358;04010120001;TAMPA RADIADOR TOYOTA/JEEP WILLYS/TRATOR VALMET;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
44970;04000920005;TAMPA RESERVATORIO RADIADOR 1.1BAR L200 TRITON 3.2/3.5 14/FIT 04/CITY 10/CIVIC/CRV 92/HILUX 2.7 09/.;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
44972;04000930001;TAMPA RESERVATORIO RADIADOR S-10/BLAZER 2.2/2.4 FLEX/GASOLINA 1995/2011 (15 LIBRAS);372;ARREFECIMENTO;009.008;TAMPA RADIADOR;6;LINHA LEVE/ULTILITARIOS
2299;04000040005;TAMPA RADIADOR MERCEDES BENZ 1113/1313/1513/1516/2213/608;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;7;LINHA PESADA
2308;04000130004;TAMPA RADIADOR MERCEDES BENZ 2013/2014/2214/2217/2219/2221;372;ARREFECIMENTO;009.008;TAMPA RADIADOR;7;LINHA PESADA
29014;04000690001;TAMPA DO RESERVATORIO DAGUA SAVEIRO GV 2010/...AMAROK 2010/... 1,4BAR;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50600;04001110007;TAMPA OLEO LINHA FIRE 1.0/1.3/1.4 8V 01/...MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50599;04001100001;TAMPA OLEO MOTOR 1.8 8V FIAT MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
58503;04001200006;TAMPA OLEO PALIO/SIENA/GRAND SIENA/ARGO/TORO/RENEGADE 1.6/1.8 16V MOTOR  ETORQ;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
58504;04001210001;TAMPA OLEO PALIO/STRADA/SIENA/PUNTO DOBLO 1.8;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50594;04001050004;TAMPA RADIADOR DOBLO/MAREA/BRAVA MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50605;04001160004;TAMPA RADIADOR DUCATO/IVECO DAILY MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50601;04001120002;TAMPA RADIADOR FORD CARGO MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50603;04001140003;TAMPA RADIADOR GOL/VOYAGE/PARATI/FOX MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50606;04001170001;TAMPA RADIADOR NISSAN FRONTIER/ XTERRA MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
58502;04001190001;TAMPA RADIADOR S-10 4X2/4X4 2.4/2.8 DIESEL FLEX TRAILBLAZER 3.6 V6 12/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
58524;04001250003;TAMPA RADIADOR S-10/BLAZER 2.2/2.4/4.3 1997/2011;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50595;04001060001;TAMPA RADIADOR UNO TODOS OS MODELOS MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
56668;04001180005;TAMPA RADIADOR UNO TODOS OS MODELOS MTA PRETA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50596;04001070005;TAMPA RAD NOVO UNO/PALIO/PUNTO/DOBLO/BRAVO/LINEA/STILO/FIAT500 MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50597;04001080001;TAMPA RASERVATORIO GASOLINA UNO/STILO/FIORINO MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
28055;04000680004;TAMPA RES. DAGUA KA 99/...COURIER 97/...FIESTA STREET 96/06 FOCUS 00/...ESCORT 97/02;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
49689;04001040009;TAMPA RES. DAGUA KA 99/...COURIER 97/...FIESTA STREET 96/06 FOCUS 00/...ESCORT 97/02 MARCA MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2318;04000230009;TAMPA RES. DAGUA PALIO/SIENA/STRADA 00/...UNO 2010/...LINEA/PUNTO 08/...FIORINO 07/..IDEA/DOBLO/STIL;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
32744;04000760008;TAMPA RESERV. AGUA UNO EVO 1.0/1.4 10/...PALIO 12/...GRAND SIENA 1.4/1.6 13/...STILO 1.8/2.4 03/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
49686;04001010002;TAMPA RESERVAT.AGUA FIESTA/COURIER/KA/ECOSPORT  MARCA MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2310;04000150005;TAMPA RESERVAT.AGUA MONZA/KADETTE 82/98/OMEGA93/98/VECTRA 97/05/ CORSA/ASTRA/S-10 2.5/2.8 96/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2309;04000140000;TAMPA RESERVATORIO AGUA UNO/PREMIO/ELBA/TEMPRA/PALIO ATE 96 SIENA 97/00 STRADA 1.5/1.6 00/02;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
19391;04000520007;TAMPA RESERVATORIO DAGUA CELTA/ZAFIRA/MERIVA/NOVO CORSA/MONTANA/PRISMA/AGILE/CORSA 94/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
49688;04001030003;TAMPA RESERVATORIO DAGUA CELTA/ZAFIRA/MERIVA/NOVO CORSA/MONTANA/PRISMA/AGILE/CORSA 94/...MARCA MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
23505;04000600001;TAMPA RESERVATORIO D"AGUA CINTROEN TDS/PICASSO/PEUGEOT/ RENAULT CLIO/MEGANE/LOGAN/SANDERO 1,5BAR;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2314;04000190007;TAMPA RESERVATORIO DAGUA ESCORT HATCH 97/02 KA/FIESTA/COURIER/MONDEO/FOCUS;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2346;04000510001;TAMPA RESERVATORIO DAGUA F-1000 MOTOR MAXION 93/98 / RANGER 96/...F-4000 93/98 CUMMINS VW 8140/CARGO;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
28054;04000670009;TAMPA RESERVATORIO DAGUA FOX/CROSSFOX/SPACEFOX 06/...KOMBI 1.4 06-2007/...UP 1.0 12V GOLF 2014/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
32743;04000750002;TAMPA RESERVATORIO DAGUA FRONTIER/X-TERRA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2316;04000210008;TAMPA RESERVATORIO D.AGUA GOLF A4 99/... PASSAT/AUDI A6 97/...POLO 02/...FOX 03/06 KOMBI FLEX 1.4;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2315;04000200002;TAMPA RESERVATORIO DAGUA GOL GII/GIII/GIV PARATI/SAVEIRO 2000/2009 GOLF.../98 POLO CLASSIC;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2307;04000120009;TAMPA RESERVATORIO DAGUA GOL//PARATI/VOYAGE/SAVEIRO 87/99 LOGUS/ESCORT/PAMPA 1.8/2.0/AUDI;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
23510;04000660003;TAMPA RESERVATORIO DAGUA GOL/SAV/PRT GV 08/..FOX 03/..POLO 02/..KOMBI 1.4 06/07 VW CONSTELLATION 05/;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
34664;04000790004;TAMPA RESERVATORIO DAGUA HILUX PIT BULL 2005/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
44965;04000890009;TAMPA RESERVATORIO DAGUA L-200 TRITON 2007/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
41776;04000820001;TAMPA RESERVATORIO DAGUA NOVO FIESTA HATCH 02/...FIESTA SEDAN 04/...ECOSPORT 2003/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
48218;04000970002;TAMPA RESERVATORIO DAGUA RADIADOR TORO/ARGO 16/...COMPASS 17/...RENEGADE;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2337;04000420002;TAMPA RESERVATORIO DAGUA RADIADOR UNO/PALIO 96/....SIENA/STRADA/IDEA FLEX 1.4/1.8/BRAVA 1.6/1.8 FIRE;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
49687;04001020008;TAMPA RESERVATORIO DAGUA RADIADOR UNO/PALIO 96/SIENA/STRADA/IDEA FLEX 1.4/1.8/BRAVA 1.6/1.8 FIRE MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
39701;04000810005;TAMPA RESERVATORIO DAGUA RAD. ONIX/COBALT/PRISMA/S-10 NOVA/CRUZE/SPIN/TRAKER 2013/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
39700;04000800001;TAMPA RESERVATORIO DAGUA RANGER 2.2/2.5/3.2 12/14 FOCUS 08/...FIESTA 10/...RANGER/ECOSPORT 13/..;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
44962;04000880003;TAMPA RESERVATORIO DAGUA RANGER 2.5 FLEX/3.2/2.2 DIESEL FOCUS/NEW FIESTA/ECOSPORT/NOVO KA TODOS 2015;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
2317;04000220003;TAMPA RESERVATORIO DAGUA RENAULT 19/21 TWINGO/CLIO/MEGANE/LAGUNA/TRAFIC/SCENIC/EXPRESS;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
60263;04001280001;TAMPA RESERVATORIO DAGUA SANDERO/LOGAN 08/...DUSTER 12/18 OROCH 15/...;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
44966;04000900004;TAMPA RESERVATORIO DAGUA SPRINTER 2012/...MOTOR OM-651;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
19392;04000530002;TAMPA RESERVATORIO DAGUA VW FOX/CROSS FOX C/ AR 06/...VW IMPORTADO SPACE FOX;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50602;04001130008;TAMPA RESERV. GAS. CORSA/MERIVA/ZAFIRA/CELTA MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
50604;04001150009;TAMPA RESERV. GAS. PEUGEOT/CITROEN TODOS MTA;372;ARREFECIMENTO;009.009;TAMPA RESERVATORIO AGUA;6;LINHA LEVE/ULTILITARIOS
6730;13001760000;BUCHA DO RESERVATORIO GASOLINA DA PARTIDA A FRIO VW/FIAT/FORD;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
20348;04000540008;TAMPA DO RESERVATORIO DE GASOLINA CORSA/ZAFIRA/MERIVA 01/... MONTANA 04/... ASTRA 05/...;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
48227;04000990003;TAMPA RESERVATORIO GASOLINA KOMBI 2013/...;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
48228;04001000007;TAMPA RESERVATORIO GASOLINA KOMBI PICK-UP 98/00 KOMBI FURGAO 98/05 KOMBI 1.4 06/12;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
48226;04000980008;TAMPA RESERVATORIO GASOLINA PALIO/SIENA/STRADA/UNO/BRAVO/LINEA/IDEA/PUNTO;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
20349;04000550003;TAMPA RESERVATORIO GASOLINA UNO 2005/.. FIORINO/DOBLO/STILO06/....;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
20350;04000560009;TAMPA RESERVATORIO GASOLINA VW FOX/POLO 2005/...;372;ARREFECIMENTO;009.015;TAMPA RESERVATORIO GASOLINA;6;LINHA LEVE/ULTILITARIOS
5927;12003560000;TAMPA DO  RESERVATORIO DAGUA LIMPADOR P/BRISA FORD KA/FIESTA/COURIER;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
4263;11001290008;TAMPA RESERVATORIO AGUA LIMPADOR P/BRISA PASSAT/GOL/VOYAGE/SANTANA/SAVEIRO;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
50996;13016460008;TAMPA RESERVATORIO AGUA PARABRISA ONIX/PRISMA/COBALT/SPIN/SONIC 2012/...CRUZE 2017/...TRACKER;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
58895;11507650005;TAMPA RESERVATORIO AGUA PARABRISA SANDERO/LOGAN/CLIO/DUSTER/KWID/MASTER/CAPTUR PRETA;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
4262;11001280002;TAMPA RESERVATORIO AGUA RADIADOR PASSAT/GOL/VOYAGE;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
5926;12003550005;TAMPA RESERVATORIO DAGUA DO LIMPADOR PARA-BRISA FORD/FIAT;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
4664;11005300008;TAMPA RESERVATORIO DAGUA LIMPADOR P/BRISA GOL/PARATI/SAVEIRO  APOS 95;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
7292;13007500000;TAMPA RESERV DAGUA LIMPADOR PARA-BRISA CORSA/CELTA/VECTRA 94/97/D-20 93/...OMEGA 93/98 VERSA  TODOS;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
59792;11107450009;TAMPA RESERV DAGUA LIMPADOR PARA-BRISA GOL/VOYAGE 08/AMAROK 10/..FOX/UP/SPACEFOX/CROSSFOX 03/.;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
7060;13005110000;TAMPA RESERVERVATORIO DAGUA LIMPADOR PARA-BRISA CHEVETTE/MONZA/KADETT;372;ARREFECIMENTO;009.016;TAMPA RESERVATORIO PARABRISA;6;LINHA LEVE/ULTILITARIOS
36233;03800390002;TUBO ADAPTACAO CEBOLAO RADIADOR GOL/PRT/SAV/MONZA/CHEVETTE/OPALA/CORCEL/PAMPA/ESCORT/UNO 1.5 FERRO;372;ARREFECIMENTO;383;TUBO ADAPTACAO CEBOLAO RADIADOR;6;LINHA LEVE/ULTILITARIOS
7227;13006840002;BUJAO BOMBA D'AGUA MONZA/KADETT ALCOOL;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
20152;14005620007;CONEXAO COLETOR DAGUA 1SAIDA FIAT UNO;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
44855;20103380005;CONEXAO FLUXO AGUA POLO 1.6/1.8/2.0 2005/2010 GOLF 1.6/1.8/2.0 1998/2002 A3 1.6/1.8 97/04 20X20X83MM;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
45021;20103450003;FLANGE LIGACAO RADIADOR OLEO AMAROK 2.0 16V 2010/2014 JETTA 2.0 TSI 2005/2014;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
46386;20103550008;JOGO ANEL/TRAVA TUBO BOMBA DAGUA GOL/FOX/PARATI/SAVEIRO 1.0/1.6 AT 8/16V GOLF A4/POLO 2002/...;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
57106;03850210008;TUBO AGUA BLOCO MOTOR ECOSPORT 2.0 2003/2020 RANGER 2.3 2007/2011 FOCUS 2.0 2000/...FUSION 2.0 16V;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
2258;03900060004;TUBO AGUA MOTOR AO BLOCO CORSA 1.0/1.4/1.8 94/06 CELTA 2001/...AGILE 1.4 2009/...;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
2255;03900030008;TUBO AGUA MOTOR AO BLOCO MONZA 82/96 ASTRA GLS EFI/MPFI VECTRA 94/99 KADETT 89/98 S-10 2.2/2.4 95/..;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
2266;03900140008;TUBO AGUA MOTOR  ASTRA 2.0 16V 99/...ZAFIRA 2.0 16V  C/AR QUENTE;372;ARREFECIMENTO;009.007;TUBO REFRIGERACAO MOTOR;6;LINHA LEVE/ULTILITARIOS
